rentrak_title_id,title_name,year,week,studio,genre,screen_number,sequel,gbo,opening,lead_actor,supporting_actor,producer,director,synopsis
810282,Death at a Funeral (2010),2010,16,Sony,Comedy,2459,0,42739347,16217540,"Chris Rock,Tracy Morgan",,Chris Rock/Laurence Malkin/Share Stallings/Sidney Kimmel/William Horberg,Neil LaBute," Frank Oz's 2007 black comedy Death at a Funeral is given the remake treatment with an urban spin in this Chris Rock-produced production. When a dysfunctional clan reuintes to mourn the passing of the family patriarch, a respectful funeral quickly turns into an all-out fiasco marked by bitter resentment, blackmail attempts, and scandalous revelations. Dean Craig penned the script for director Neil LaBute (The Wicker Man), with Martin Lawrence, Tracy Morgan, and Danny Glover co-starring. ~ Jeremy Wheeler, Rovimore "
810125,The Back-Up Plan,2010,17,Other,Comedy,3280,0,37490007,12201710,"Alex O'Loughlin,Eric Christian Olsen,Jennifer Lopez",,Jake Blumenthal/Jason Blumenthal/Steve Tisch/Todd Black,Alan Poul," A romantic comedy centered on a woman who conceives twins through artificial insemination, only to meet the man of her dreams on the very same day.more "
810857,The Losers,2010,17,WB,Action,2936,0,23591432,9406348,"Idris Elba,Jeffrey Dean Morgan,Zoe Saldana",,Akiva Goldsman/Joel Silver/Kerry Foster,Sylvain White," Director Sylvain White adapts the Vertigo comic about a team of mercenaries who wage war on the CIA after they're double-crossed in the field and left to die. Clay (Jeffrey Dean Morgan), Jensen (Chris Evans), Roque (Idris Elba), Pooch (Columbus Short), and Cougar (Ã“scar Jaenada) were on a black-ops mission in the Bolivian jungle when rogue CIA agent Max (Jason Patric) hung them out to dry. After beating the odds and surviving their ordeal, the team decides to strike back against Max even if it means sacrificing their own lives to do so. Aiding them on their treacherous suicide mission is sexy operative Aisha (Zoe Saldana), who has her own reasons for wanting to see Max get his just deserts. But getting to Max won't be easy, because in addition to having the CIA on his side, he's about to spark a war that could plunge the entire globe into chaos. Their time quickly running out as Max's plan kicks into overdrive, the Special Forces unit that everyone assumed dead arms themselves to the teeth and prepares to strike back with a vengeance. ~ Jason Buchanan, Rovimore "
810539,Oceans,2010,17,Disney,Documentary,1206,0,19422319,6058958,Pierce Bosnan,,Jacques Perrin/Nicolas Mauvernay,Jacques Cluzaud/Jacques Perrin," A rag-tag group of con artists and ex-cons team up for the heist to end all heists in this high-profile remake of the 1960 Rat Pack favorite. As with its predecessor, Ocean's Eleven opens with its titular hero Danny Ocean (George Clooney stepping into the Frank Sinatra role) eager for a new challenge. The similarities to the original end there, as Ocean conspires with his old pal Rusty Ryan (Brad Pitt) to rob 150 million dollars from an underground vault that serves three of Las Vegas' biggest casinos. Between the two of them, they recruit nine other men, each with his own criminal specialty, to assist in the mission: moneyman Reuben Tishkoff (Elliot Gould), card dealer Frank (Bernie Mac), pickpocket Linus (Matt Damon), aging con artist Saul (Carl Reiner), British explosives pro Basher (Don Cheadle), techie Dell (Eddie Jemison), rude-boy brothers Virgil (Casey Affleck) and Turk (Scott Caan), and professional acrobat Yen (Shaobo Qin). What Ocean doesn't tell the group is that there's another reason he's coordinating the heist: the three casinos they're robbing are all owned by ruthless gambling mogul Terry Benedict (Andy Garcia), who just happens to be married to Ocean's former love Tess (Julia Roberts). Ocean's Eleven was updated by scribe Ted Griffin and marked the third feature shot by director Steven Soderbergh under the alias Peter Andrews. ~ Michael Hastings, Rovimore "
810246,A Nightmare on Elm Street (2010),2010,18,WB,Horror,3332,1,63075011,32902299,"Jackie Earle Haley,Andrew Fiscella","Rooney Mara,Kellan Lutz,Katie Cassidy,Kyle Gallner,Thomas Dekker",Andrew Form/Bradley Fuller/Michael Bay,Samuel Bayer," Columbus late-night legend Fritz The Nite Owl will host a 30th anniversary screening of A Nightmare On Elm Street, complete with host segments and vintage commercial breaks. Please remain in your seat after the film for more Fritz!more "
810617,Furry Vengeance,2010,18,Other,Family,2997,0,17630465,6627564,Brendan Fraser,,Robert Simonds,Roger Kumble," When ambitious real estate developer Dan Sanders (Brendan Fraser) relocates his family to rural Oregon to supervise the construction of a massive new subdivision, one resourceful raccoon rallies his woodland friends to fight back and shut down the project. As the battle between man and beast heats up, the hapless real estate developer realizes there are some natural environments that are better left untouched. ~ Jason Buchanan, Rovimore "
808509,Iron Man 2,2010,19,Paramount,Action,4380,1,312433331,128122480,"Robert Downey Jr.,Scarlett Johansson","Don Cheadle,Sam Rockwell,Leslie Bibb,Mickey Rourke,John Slattery,Edward Norton,Clark Gregg,Samuel L. Jackson,Jon Favreau,Stan Lee,Helena Mattsson,Olivia Munn,Gwyneth Paltrow,Paul Bettany,Kate Mara",Kevin Feige,Jon Favreau," In ""Iron Man 2,"" the world is aware that billionaire inventor Tony Stark is the armored Super Hero Iron Man. Under pressure from the government, the press and the public to share his technology with the military, Tony is unwilling to divulge the secrets behind the Iron Man armor because he fears the information will slip into the wrong hands. With Pepper Potts and James ""Rhodey"" Rhodes at his side, Tony forges new alliances and confronts powerful new forces.more "
808285,Robin Hood,2010,20,Universal,Action,3503,0,105269730,36063385,"Cate Blanchett,Mark Strong,Russell Crowe",,Brian Grazer/Ridley Scott/Russell Crowe,Ridley Scott," Director Ridley Scott and actor Russell Crowe reunite for their fifth big-screen outing, a retelling of the Robin Hood legend featuring the Gladiator star in the titular role. A bowman in the army of Richard Coeur de Lion, virtuous rogue Robin Hood rises from an unlikely background to become a hero to the impoverished people of Nottingham and lover to the beautiful Lady Marion (Cate Blanchett). Cyrus Voris, Ethan Reiff, and Brian Helgeland collaborate on the screenplay for a costume adventure produced by Brian Grazer (Frost/Nixon, American Gangster). ~ Jason Buchanan, Rovimore "
810618,Letters to Juliet,2010,20,Other,Drama,2968,0,53032453,13540486,"Amanda Seyfried,Vanessa Redgrave",,Caroline Kaplan/Ellen Barkin/Eric Feig/Mark Canton/Patrick Wachsberger,Gary Winick," When a young American travels to the city of Verona, home of the star-crossed lover Juliet Capulet of Romeo and Juliet fame, she joins a group of volunteers who respond to letters to Juliet seeking advice about love. When she answers one letter dated 1957, she inspires its author to travel to Italy in search of her long-lost love and sets off a chain of events that will bring a love into both their lives, unlike anything they ever imagined.more "
812031,Just Wright,2010,20,Fox,Comedy,1831,0,21540363,8284989,"Pam Grier,Paula Patton,Queen Latifah",,Debra Martin Chase/Queen Latifah/Shakim Compere,Sanaa Hamri," When NBA All-Star Scott McKnight (Common) suffers a debilitating injury, tough-talking physical therapist Leslie Wright (Queen Latifah) pulls out all the stops to get him back on his game. But their professional relationship turns personal when Leslie finds herself falling for Scott, and discovers the feeling may be mutual. Paula Patton co-stars in a romantic comedy penned by Michael Elliot and directed by Sanaa Hamri. ~ Jason Buchanan, Rovimore "
810698,Shrek Forever After,2010,21,Paramount,Animation,4359,1,238736787,70838207,"Cameron Diaz,Mike Myers","Maya Rudolph,Larry King,Kristen Schaal,Eric Idle,Craig Robinson,Regis Philbin,Conrad Vernon,Jon Hamm,Kathy Griffin,Ian McShane,Sir Pa,Jane Lynch,Justin Timberlake,Antonio Banderas,Julie Andrews,Eddie Murphy,Chris Miller,Amy Sedaris",Andrew Adamson/Teresa Cheng/Patty Kaku/Gina Shay/Aron Warner/John H. Williams,Mike Mitchell," A domesticated Shrek hatches a plan to recapture his mojo and discovers what life in Far Far Away land would have been like had he never existed in this final chapter of the popular animated film series. There used to be a time when the villagers would run in terror at the mere mention of the name Shrek, but these days the big green ogre is married to Princess Fiona and raising triplets. Maintaining your fierce public persona is no simple task when you're juggling infants and changing diapers, so when Shrek realizes that nobody is afraid of him anymore he recruits mischief-maker Rumpelstiltskin to restore his once-mighty roar. Unfortunately for Shrek, that plan hits an unexpected hitch. As a result, the morose monster takes a trip into an alternate-universe Far Far Away land where there is no Shrek, and Rumpelstiltskin reigns. There, Donkey spends his days hauling carts, and a portly Puss in Boots prefers lounging to swashbuckling. Perhaps with a little extra effort, Shrek will be able to regain his status as top ogre in town and still have his happily ever after, too. ~ Jason Buchanan, Rovimore "
810982,MacGruber,2010,21,Universal,Comedy,2551,0,8525600,4043495,"Kristen Wiig,Ryan Phillippe,Will Forte","Maya Rudolph,Powers Boothe,Chris Jericho,Val Kilmer,Glenn Jacobs,Dalip Singh,Jason Bateman,Paul Wight",John Goldwyn/Lorne Michaels/Ryan Kavanaugh,Jorma Taccone," Only one American hero has earned the rank of Green Beret, Navy SEAL and Army Ranger. Just one operative has been awarded 16 purple hearts, 3 Congressional Medals of Honor and 7 presidential medals of bravery. And only one guy is man enough to still sport a mullet. In the 10 years since his fiancÃ©e was killed, special op MacGruber has sworn off a life of fighting crime with his bare hands. But when he learns that his country needs him to find a nuclear warhead that's been stolen by his sworn enemy, Dieter Von Cunth, MacGruber figures he's the only one tough enough for the job. Assembling an elite team of experts--Lt. Dixon Piper and Vicki St. Elmo--MacGruber will navigate an army of assassins to hunt down Cunth and bring him to justice. His methods may be unorthodox. His crime scenes may get messy. But if you want the world saved right, you call in MacGruber.more "
810417,Sex and the City 2,2010,22,WB,Comedy,3445,1,95347692,31001870,"Cynthia Nixon,Kristin Davis,Sarah Jessica Parker","Willie Garson,David Eigenberg,Mario Cantone,Evan Handler,Liza Minnelli,Jason Lewis,Penelope Cruz,Chris Noth,Tuesday Knight,Kim Cattrall,Alice Eve",Michael Patrick King/Sarah Jessica Parker,Michael Patrick King," The stars of the hit HBO series reunite with original writer/producer/director Michael Patrick King to deliver this sequel that finds the ladies venturing outside New York City for the adventure of a lifetime. Carrie (Sarah Jessica Parker), Charlotte (Kristin Davis), and Miranda (Cynthia Nixon) are all married now, but they're still up for a little fun in the sun. When Samantha (Kim Cattrall) gets the chance to visit one of the most extravagant vacation destinations on the planet and offers to bring them all along, they surmise that a women-only retreat may be the perfect excuse to eschew their responsibilities and remember what life was like before they decided to settle down. ~ Jason Buchanan, Rovimore "
